,image_name,image_label,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63
93,BRACS_1918_N_10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07162451,0.0,0.067504674,0.0,0.0,0.0,0.0,0.19942674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5673977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029663436,0.29221147,0.8030931,0.04342426,0.0,0.0,0.0,0.0,0.0030392692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035754073,0.0,0.0,0.0,0.0,0.0,0.0
94,BRACS_760_N_11,0,0.0,0.0,0.0,0.0,1.329082,0.0,0.0,0.0,0.0,17.627014,0.0,11.892212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5497642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0314704,0.0,0.0,0.81721085,0.0,0.0,1.7640675,0.0,0.15288447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.820358,0.0,0.0,0.0,0.0,0.0,0.0
95,BRACS_283_N_18,0,0.0,0.0,0.0,0.0,0.2543131,0.0,0.0,0.0,0.0,5.4900823,0.0,3.7321844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004695566,0.0,0.0,0.0,0.0,0.97937095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30127007,0.0,0.0,0.26523796,0.0,0.0,0.5732249,0.0,0.047554426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.102882,0.0,0.0,0.0,0.0,0.0,0.0
96,BRACS_1231_N_18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4567674,0.0,0.3489859,0.0,0.0,0.0,0.0,0.100898266,0.0,0.0,0.0,0.0,0.0008675547,0.0,0.0,0.0,0.3400126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04880132,0.124162644,0.47193658,0.05427724,0.0,0.0,0.0,0.0,0.005333009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4042557,0.0,0.0,0.0,0.0,0.0,0.0
97,BRACS_1609_N_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8601213,0.0,1.2991339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027462686,0.0,0.0,0.0,0.0,0.12657353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122290894,0.0,0.0,0.11212498,0.0,0.0,0.09014659,0.0,0.01675337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.730873,0.0,0.0,0.0,0.0,0.0,0.0
98,BRACS_1598_N_4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35356632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3378108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7798227,1.715368,0.04186532,0.0,0.0,0.0,0.0,0.0073676975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,BRACS_1930_N_9,0,0.0,0.0,0.0,0.0,0.011359841,0.0,0.0,0.0,0.0,2.6526623,0.0,1.8481345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23290813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19016929,0.0,0.0,0.15248294,0.0,0.0,0.115139425,0.0,0.023527997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.557237,0.0,0.0,0.0,0.0,0.0,0.0
100,BRACS_265_N_8,0,0.0,0.0,0.0,0.0,1.3755112,0.0,0.0,0.0,0.0,18.397366,0.0,12.321727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01280467,0.0,0.0,0.0,0.0,4.0634165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9398348,0.0,0.0,0.8223116,0.0,0.0,2.2432978,0.0,0.15985195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.146452,0.0,0.0,0.0,0.0,0.0,0.0
101,BRACS_1640_N_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.468828,0.0,1.7230878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2060067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17676608,0.0,0.0,0.1432232,0.0,0.0,0.10525587,0.0,0.021850167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.371483,0.0,0.0,0.0,0.0,0.0,0.0
102,BRACS_1591_N_1,0,0.0,0.0,0.0,0.0,1.2793283,0.0,0.0,0.0,0.0,17.440449,0.0,11.688193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013193918,0.0,0.0,0.0,0.0,3.8145893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89218503,0.0,0.0,0.77622104,0.0,0.0,2.1392004,0.0,0.1506222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.20331,0.0,0.0,0.0,0.0,0.0,0.0
103,BRACS_265_N_6,0,0.0,0.0,0.0,0.0,0.5425476,0.0,0.0,0.0,0.0,8.508644,0.0,5.701838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022296276,0.0,0.0,0.0,0.0,1.8870049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39217615,0.0,0.0,0.38809824,0.0,0.0,1.1188568,0.0,0.07513184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.810198,0.0,0.0,0.0,0.0,0.0,0.0
104,BRACS_1608_N_2,0,0.0,0.0,0.0,0.0,0.13140519,0.0,0.0,0.0,0.0,3.843932,0.0,2.6465404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5305103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24838507,0.0,0.0,0.20446244,0.0,0.0,0.2763793,0.0,0.034200694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.674496,0.0,0.0,0.0,0.0,0.0,0.0
105,BRACS_295_N_26,0,0.0,0.0,0.0,0.0,0.2511286,0.0,0.0,0.0,0.0,5.5336986,0.0,3.7150142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019143047,0.0,0.0,0.0,0.0,1.1374575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248397,0.0,0.0,0.25436386,0.0,0.0,0.7382624,0.0,0.047989808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.959507,0.0,0.0,0.0,0.0,0.0,0.0
106,BRACS_1933_N_4,0,0.0,0.0,0.0,0.0,0.28554088,0.0,0.0,0.0,0.0,5.7431393,0.0,3.8872795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01270579,0.0,0.0,0.0,0.0,1.1255709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2875921,0.0,0.0,0.26775807,0.0,0.0,0.695735,0.0,0.049392805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.241984,0.0,0.0,0.0,0.0,0.0,0.0
107,BRACS_734_N_26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.289506,0.0,1.5876691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00090651074,0.0,0.0,0.0,0.0,0.19925296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15042454,0.0,0.0,0.13217908,0.0,0.0,0.12561947,0.0,0.020434016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1491556,0.0,0.0,0.0,0.0,0.0,0.0
108,BRACS_264_N_17,0,0.0,0.0,0.0,0.0,1.7178185,0.0,0.0,0.0,0.0,23.934736,0.0,15.795583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07752949,0.0,0.0,0.0,0.0,5.930905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9542413,0.0,0.0,0.9964151,0.0,0.0,3.7269485,0.0,0.20714499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.34672,0.0,0.0,0.0,0.0,0.0,0.0
109,BRACS_1608_N_4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609457,0.0,1.1448451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031815782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12881452,0.0,0.0,0.10727206,0.0,0.0,0.016674668,0.0,0.015181438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.553746,0.0,0.0,0.0,0.0,0.0,0.0
110,BRACS_747_N_35,0,0.0,0.0,0.0,0.0,0.19959147,0.0,0.0,0.0,0.0,4.450345,0.0,3.0720096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6636666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29206818,0.0,0.0,0.23088697,0.0,0.0,0.327396,0.0,0.03873061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.283497,0.0,0.0,0.0,0.0,0.0,0.0
111,BRACS_1485_N_6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9666365,0.0,1.377257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041454017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14931412,0.0,0.0,0.12461988,0.0,0.0,0.028135031,0.0,0.018277893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8953449,0.0,0.0,0.0,0.0,0.0,0.0
112,BRACS_297_N_31,0,0.0,0.0,0.0,0.0,1.5304979,0.0,0.0,0.0,0.0,21.91894,0.0,14.477808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071588255,0.0,0.0,0.0,0.0,5.3474803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88327897,0.0,0.0,0.9058704,0.0,0.0,3.4283354,0.0,0.18755983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4527,0.0,0.0,0.0,0.0,0.0,0.0
113,BRACS_1510_N_21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23415312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74468946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01340539,0.40540537,0.99924314,0.04247972,0.0,0.0,0.0,0.0,0.004124549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,BRACS_1599_N_1,0,0.0,0.0,0.0,0.0,0.33454216,0.0,0.0,0.0,0.0,6.022325,0.0,4.1253037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.027272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37271714,0.0,0.0,0.29763708,0.0,0.0,0.52412724,0.0,0.052024066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7542124,0.0,0.0,0.0,0.0,0.0,0.0
115,BRACS_1904_N_2,0,0.0,0.0,0.0,0.0,0.19708811,0.0,0.0,0.0,0.0,4.7978125,0.0,3.2842724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75027716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29255748,0.0,0.0,0.24241857,0.0,0.0,0.40506628,0.0,0.04179428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.543767,0.0,0.0,0.0,0.0,0.0,0.0
116,BRACS_736_N_4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7723043,0.0,1.2081184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047269366,0.0,0.0,0.0,0.06140262,0.14025563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10001565,0.0,0.18719336,0.11450481,0.0,0.0,0.13139929,0.0,0.019222489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.613068,0.0,0.0,0.0,0.0,0.0,0.0
117,BRACS_283_N_35,0,0.0,0.0,0.0,0.0,0.60904294,0.0,0.0,0.0,0.0,10.139343,0.0,6.7450643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039397772,0.0,0.0,0.0,0.0,2.3736792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4025613,0.0,0.0,0.42863956,0.0,0.0,1.588041,0.0,0.08656347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.942133,0.0,0.0,0.0,0.0,0.0,0.0
118,BRACS_280_N_18,0,0.0,0.0,0.0,0.0,0.29832172,0.0,0.0,0.0,0.0,6.0450506,0.0,4.06182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021989824,0.0,0.0,0.0,0.0,1.2861354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26327997,0.0,0.0,0.27091986,0.0,0.0,0.8549063,0.0,0.051909983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.383092,0.0,0.0,0.0,0.0,0.0,0.0
119,BRACS_264_N_12,0,0.0,0.0,0.0,0.0,0.86429286,0.0,0.0,0.0,0.0,14.160039,0.0,9.309694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07721137,0.0,0.0,0.0,0.0,3.6063018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45773906,0.0,0.0,0.5607125,0.0,0.0,2.560211,0.0,0.11989465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.097161,0.0,0.0,0.0,0.0,0.0,0.0
120,BRACS_760_N_8,0,0.0,0.0,0.0,0.0,0.2631374,0.0,0.0,0.0,0.0,5.5386963,0.0,3.787139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91177464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33595747,0.0,0.0,0.2748382,0.0,0.0,0.48474923,0.0,0.047957547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.253642,0.0,0.0,0.0,0.0,0.0,0.0
121,BRACS_280_N_12,0,0.0,0.0,0.0,0.0,0.40432334,0.0,0.0,0.0,0.0,6.957265,0.0,4.7277884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003906555,0.0,0.0,0.0,0.0,1.322134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3858894,0.0,0.0,0.32949203,0.0,0.0,0.7416034,0.0,0.0599854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51253,0.0,0.0,0.0,0.0,0.0,0.0
122,BRACS_265_N_1,0,0.0,0.0,0.0,0.0,0.27300853,0.0,0.0,0.0,0.0,5.7435637,0.0,3.8522294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021387184,0.0,0.0,0.0,0.0,1.219776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24943964,0.0,0.0,0.2602225,0.0,0.0,0.7988241,0.0,0.049682327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.120978,0.0,0.0,0.0,0.0,0.0,0.0
123,BRACS_734_N_19,0,0.0,0.0,0.0,0.0,0.21274664,0.0,0.0,0.0,0.0,5.0075912,0.0,3.3967657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010379663,0.0,0.0,0.0,0.0,0.9248105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25677383,0.0,0.0,0.2385541,0.0,0.0,0.5755234,0.0,0.04320769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5774546,0.0,0.0,0.0,0.0,0.0,0.0
124,BRACS_280_N_16,0,0.0,0.0,0.0,0.0,0.93499553,0.0,0.0,0.0,0.0,13.345964,0.0,8.967148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011612019,0.0,0.0,0.0,0.0,2.8585784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68661505,0.0,0.0,0.59912324,0.0,0.0,1.6178956,0.0,0.11505853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3863735,0.0,0.0,0.0,0.0,0.0,0.0
125,BRACS_300_N_14,0,0.0,0.0,0.0,0.0,0.13547955,0.0,0.0,0.0,0.0,3.9261847,0.0,2.682487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062052966,0.0,0.0,0.0,0.0,0.65171766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21636276,0.0,0.0,0.19679217,0.0,0.0,0.39761034,0.0,0.034203824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6266634,0.0,0.0,0.0,0.0,0.0,0.0
126,BRACS_1511_N_2,0,0.0,0.0,0.0,0.0,0.10590245,0.0,0.0,0.0,0.0,3.6787152,0.0,2.543079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46657667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24692811,0.0,0.0,0.197059,0.0,0.0,0.2360574,0.0,0.032220777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5330997,0.0,0.0,0.0,0.0,0.0,0.0
127,BRACS_760_N_18,0,0.0,0.0,0.0,0.0,0.20191364,0.0,0.0,0.0,0.0,4.674489,0.0,3.1820629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008545408,0.0,0.0,0.0,0.0,0.84625673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24843852,0.0,0.0,0.22617723,0.0,0.0,0.51618326,0.0,0.04037878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.300024,0.0,0.0,0.0,0.0,0.0,0.0
128,BRACS_265_N_2,0,0.0,0.0,0.0,0.0,0.092097834,0.0,0.0,0.0,0.0,3.5602987,0.0,2.4376879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038561109,0.0,0.0,0.0,0.0,0.52724004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20615675,0.0,0.0,0.18355718,0.0,0.0,0.3174059,0.0,0.031099016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3091743,0.0,0.0,0.0,0.0,0.0,0.0
129,BRACS_280_N_1,0,0.0,0.0,0.0,0.0,0.80907285,0.0,0.0,0.0,0.0,11.879062,0.0,7.97507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015598768,0.0,0.0,0.0,0.0,2.5758474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58958864,0.0,0.0,0.53173393,0.0,0.0,1.497722,0.0,0.10261768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.955742,0.0,0.0,0.0,0.0,0.0,0.0
130,BRACS_1593_N_3,0,0.0,0.0,0.0,0.0,0.114799514,0.0,0.0,0.0,0.0,3.7199984,0.0,2.5692914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4938176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24515769,0.0,0.0,0.19760425,0.0,0.0,0.25331512,0.0,0.032492634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5619242,0.0,0.0,0.0,0.0,0.0,0.0
131,BRACS_280_N_17,0,0.0,0.0,0.0,0.0,0.2631685,0.0,0.0,0.0,0.0,5.2839932,0.0,3.6105728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010922062,0.0,0.0,0.0,0.0,0.91566336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30728257,0.0,0.0,0.26128054,0.0,0.0,0.503338,0.0,0.0460318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9845815,0.0,0.0,0.0,0.0,0.0,0.0
132,BRACS_758_N_3,0,0.0,0.0,0.0,0.0,0.62582475,0.0,0.0,0.0,0.0,9.886384,0.0,6.6405272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014775036,0.0,0.0,0.0,0.0,2.0919676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4915589,0.0,0.0,0.44557303,0.0,0.0,1.2362044,0.0,0.08524269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.080779,0.0,0.0,0.0,0.0,0.0,0.0
133,BRACS_760_N_10,0,0.0,0.0,0.0,0.0,0.45565814,0.0,0.0,0.0,0.0,7.60597,0.0,5.170717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.418463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4382767,0.0,0.0,0.36232373,0.0,0.0,0.76258254,0.0,0.06565031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1764097,0.0,0.0,0.0,0.0,0.0,0.0
134,BRACS_1645_N_1,0,0.0,0.0,0.0,0.0,0.4749357,0.0,0.0,0.0,0.0,7.8695183,0.0,5.307802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012364224,0.0,0.0,0.0,0.0,1.6192236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39807576,0.0,0.0,0.36110243,0.0,0.0,0.95797884,0.0,0.06794765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.247498,0.0,0.0,0.0,0.0,0.0,0.0
135,BRACS_1933_N_8,0,0.0,0.0,0.0,0.0,0.004670128,0.0,0.0,0.0,0.0,2.530427,0.0,1.7654346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21501684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18177928,0.0,0.0,0.14653495,0.0,0.0,0.107670546,0.0,0.022442661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4364781,0.0,0.0,0.0,0.0,0.0,0.0
136,BRACS_281_N_10,0,0.0,0.0,0.0,0.0,0.2880376,0.0,0.0,0.0,0.0,5.668583,0.0,3.801553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247265,0.0,0.0,0.0,0.0,1.255551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23189376,0.0,0.0,0.25936952,0.0,0.0,0.82261,0.0,0.05010039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.073463,0.0,0.0,0.0,0.0,0.0,0.0
137,BRACS_265_N_12,0,0.0,0.0,0.0,0.0,0.39514083,0.0,0.0,0.0,0.0,6.768204,0.0,4.5589566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014798664,0.0,0.0,0.0,0.0,1.4034371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33345997,0.0,0.0,0.31738344,0.0,0.0,0.8218069,0.0,0.059643086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2488747,0.0,0.0,0.0,0.0,0.0,0.0
138,BRACS_280_N_9,0,0.0,0.0,0.0,0.0,0.43470514,0.0,0.030298635,0.0,0.0,8.627406,0.0,5.67808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061230022,0.0,0.0,0.0,0.0,2.2090523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23364294,0.0,0.0,0.33804074,0.0,0.0,1.6864061,0.0,0.072705716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1796637,0.0,0.0,0.0,0.0,0.0,0.0
139,BRACS_1640_N_4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3438795,0.0,0.2857604,0.0,0.0,0.0,0.0,0.09909159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055002756,0.110751376,0.46799663,0.050610602,0.0,0.0,0.0,0.0,0.0038336061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3196513,0.0,0.0,0.0,0.0,0.0,0.0
