,image_name,image_label,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31
176,BRACS_1238_PB_4,1,0.0,0.0,0.0,0.0,1.2766827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7021194,0.0,0.23899679,0.0,0.0,0.0,0.0,0.0,2.1690218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,BRACS_1255_PB_3,1,0.0,0.0,0.0,0.0,2.229589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0799372,0.0,0.42687672,0.0,0.0,0.0,0.0,0.0,4.123021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,BRACS_1257_PB_4,1,0.0,0.0,0.0,0.0,2.1388247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9594872,0.0,0.40691018,0.0,0.0,0.0,0.0,0.0,3.9218102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,BRACS_1231_PB_40,1,0.0,0.0,0.0,0.0,0.9743146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2439866,0.0,0.20791572,0.0,0.0,0.0,0.0,0.0,1.6015673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,BRACS_1238_PB_40,1,0.0,0.0,0.0,0.0,1.7065697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3437586,0.0,0.3118402,0.0,0.0,0.0,0.0,0.0,3.0201838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,BRACS_1319_PB_3,1,0.0,0.0,0.0,0.0,1.8724856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.583305,0.0,0.360905,0.0,0.0,0.0,0.0,0.0,3.3677654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,BRACS_1235_PB_24,1,0.0,0.0,0.0,0.0,0.4589724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5198045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7717668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,BRACS_1496_PB_40,1,0.0,0.0,0.0,0.0,0.1613549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01006481,0.0,0.12924097,0.0,0.0,0.13525967,0.0,0.0,0.0,0.1235529,0.3311769,0.31988177,0.0,0.0,0.059821233,0.0,0.0,0.0,0.0,0.090531826
184,BRACS_1238_PB_21,1,0.0,0.0,0.0,0.0,1.7293024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3803537,0.0,0.30499524,0.0,0.0,0.0,0.0,0.0,3.0633912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,BRACS_1239_PB_1,1,0.0,0.0,0.0,0.0,2.677075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.732958,0.0,0.5312756,0.0,0.0,0.0,0.0,0.0,5.0561986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,BRACS_1320_PB_7,1,0.0,0.0,0.0,0.0,2.2850378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1782207,0.0,0.44597232,0.0,0.0,0.0,0.0,0.0,4.2159176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,BRACS_1239_PB_7,1,0.0,0.0,0.0,0.0,2.6185138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.622571,0.0,0.5145322,0.0,0.0,0.0,0.0,0.0,4.9638743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,BRACS_1318_PB_2,1,0.0,0.0,0.0,0.0,1.7780923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4524791,0.0,0.3199619,0.0,0.0,0.0,0.0,0.0,3.1620104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,BRACS_1320_PB_5,1,0.0,0.0,0.0,0.0,1.2919574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7279828,0.0,0.24666019,0.0,0.0,0.0,0.0,0.0,2.2016006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,BRACS_1486_PB_13,1,0.0,0.0,0.0,0.0,0.8299803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0240074,0.0,0.17381099,0.0,0.0,0.0,0.0,0.0,1.3490148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,BRACS_1240_PB_1,1,0.0,0.0,0.0,0.0,2.46173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.417474,0.0,0.48184776,0.0,0.0,0.0,0.0,0.0,4.5969453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,BRACS_1320_PB_18,1,0.0,0.0,0.0,0.0,1.2852272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7175608,0.0,0.24919355,0.0,0.0,0.0,0.0,0.0,2.1900787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,BRACS_1270_PB_1,1,0.0,0.0,0.0,0.0,1.3592808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.829145,0.0,0.24708855,0.0,0.0,0.0,0.0,0.0,2.3307114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,BRACS_1320_PB_4,1,0.0,0.0,0.0,0.0,1.6305934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2296932,0.0,0.30386898,0.0,0.0,0.0,0.0,0.0,2.871998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,BRACS_1235_PB_5,1,0.0,0.0,0.0,0.0,1.1075764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4431162,0.0,0.22136913,0.0,0.0,0.0,0.0,0.0,1.8454082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,BRACS_1238_PB_55,1,0.0,0.0,0.0,0.0,0.92900825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1712229,0.0,0.19880205,0.0,0.0,0.0,0.0,0.0,1.5203264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,BRACS_1494_PB_25,1,0.0,0.0,0.0,0.0,1.5381634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1012528,0.0,0.26474702,0.0,0.0,0.0,0.0,0.0,2.6796792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,BRACS_1329_PB_2,1,0.0,0.0,0.0,0.0,1.2207001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6255198,0.0,0.2547543,0.0,0.0,0.0,0.0,0.0,2.0935917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,BRACS_1231_PB_16,1,0.0,0.0,0.0,0.0,1.8486484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.571452,0.0,0.35142833,0.0,0.0,0.0,0.0,0.0,3.3319664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,BRACS_1336_PB_5,1,0.0,0.0,0.0,0.0,1.7621571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4234805,0.0,0.3102544,0.0,0.0,0.0,0.0,0.0,3.1377463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,BRACS_1231_PB_57,1,0.0,0.0,0.0,0.0,1.2240112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6285782,0.0,0.21229345,0.0,0.0,0.0,0.0,0.0,2.14937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,BRACS_1324_PB_9,1,0.0,0.0,0.0,0.0,3.3502536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6744957,0.0,0.6657722,0.0,0.0,0.0,0.0,0.0,6.5424714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,BRACS_1240_PB_10,1,0.0,0.0,0.0,0.0,1.4358737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9462123,0.0,0.25923297,0.0,0.0,0.0,0.0,0.0,2.4787893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,BRACS_1251_PB_5,1,0.0,0.0,0.0,0.0,1.9109607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6355126,0.0,0.3488345,0.0,0.0,0.0,0.0,0.0,3.4472542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,BRACS_1242_PB_4,1,0.0,0.0,0.0,0.0,1.1928993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5768104,0.0,0.23514515,0.0,0.0,0.0,0.0,0.0,2.0151155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,BRACS_1486_PB_10,1,0.0,0.0,0.0,0.0,1.1296248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4791903,0.0,0.22157629,0.0,0.0,0.0,0.0,0.0,1.8944135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,BRACS_1253_PB_3,1,0.0,0.0,0.0,0.0,0.63992864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1504393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,BRACS_1238_PB_17,1,0.0,0.0,0.0,0.0,2.4249904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.368034,0.0,0.48326576,0.0,0.0,0.0,0.0,0.0,4.579746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,BRACS_1496_PB_20,1,0.0,0.0,0.0,0.0,1.1447648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4999602,0.0,0.22258282,0.0,0.0,0.0,0.0,0.0,1.9209838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,BRACS_1240_PB_3,1,0.0,0.0,0.0,0.0,1.4832639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0187767,0.0,0.26070622,0.0,0.0,0.0,0.0,0.0,2.5706687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,BRACS_1238_PB_12,1,0.0,0.0,0.0,0.0,3.416356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7368093,0.0,0.6956985,0.0,0.0,0.0,0.0,0.0,6.6920323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,BRACS_1319_PB_11,1,0.0,0.0,0.0,0.0,1.9408832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6827724,0.0,0.35644698,0.0,0.0,0.0,0.0,0.0,3.5035124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,BRACS_1320_PB_1,1,0.0,0.0,0.0,0.0,2.2225618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0848305,0.0,0.4289255,0.0,0.0,0.0,0.0,0.0,4.088511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,BRACS_1250_PB_5,1,0.0,0.0,0.0,0.0,1.2032773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5875535,0.0,0.23133759,0.0,0.0,0.0,0.0,0.0,2.0330064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,BRACS_1235_PB_36,1,0.0,0.0,0.0,0.0,1.4266264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9363916,0.0,0.26091233,0.0,0.0,0.0,0.0,0.0,2.465009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,BRACS_1231_PB_14,1,0.0,0.0,0.0,0.0,2.0088263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8036654,0.0,0.40233618,0.0,0.0,0.0,0.0,0.0,3.6895304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,BRACS_1238_PB_33,1,0.0,0.0,0.0,0.0,3.044055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2340155,0.0,0.6113368,0.0,0.0,0.0,0.0,0.0,5.8728027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,BRACS_1244_PB_1,1,0.0,0.0,0.0,0.0,1.6151526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.201538,0.0,0.3161044,0.0,0.0,0.0,0.0,0.0,2.8534737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,BRACS_1324_PB_8,1,0.0,0.0,0.0,0.0,2.238557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1126595,0.0,0.4271195,0.0,0.0,0.0,0.0,0.0,4.128811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,BRACS_1231_PB_33,1,0.0,0.0,0.0,0.0,1.8887091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.620869,0.0,0.35126135,0.0,0.0,0.0,0.0,0.0,3.3949392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,BRACS_1257_PB_5,1,0.0,0.0,0.0,0.0,1.0226698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3144219,0.0,0.21177022,0.0,0.0,0.0,0.0,0.0,1.6989281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,BRACS_1231_PB_11,1,0.0,0.0,0.0,0.0,1.325479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7813883,0.0,0.25274754,0.0,0.0,0.0,0.0,0.0,2.2699041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,BRACS_1480_PB_2,1,0.0,0.0,0.0,0.0,1.2065423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5946836,0.0,0.23078981,0.0,0.0,0.0,0.0,0.0,2.0333328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,BRACS_1257_PB_2,1,0.0,0.0,0.0,0.0,1.4224985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9259865,0.0,0.2545003,0.0,0.0,0.0,0.0,0.0,2.4535596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,BRACS_1235_PB_37,1,0.0,0.0,0.0,0.0,0.8024706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0222223,0.0,0.05425778,0.0,0.0,0.0,0.0,0.0,1.3743093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,BRACS_1259_PB_3,1,0.0,0.0,0.0,0.0,1.7629523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.428285,0.0,0.31037736,0.0,0.0,0.0,0.0,0.0,3.1339605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,BRACS_1279_PB_4,1,0.0,0.0,0.0,0.0,1.8083138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4919095,0.0,0.33593753,0.0,0.0,0.0,0.0,0.0,3.2306013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,BRACS_1231_PB_29,1,0.0,0.0,0.0,0.0,1.8451979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5481632,0.0,0.35532892,0.0,0.0,0.0,0.0,0.0,3.3153396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,BRACS_1494_PB_22,1,0.0,0.0,0.0,0.0,1.6500386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2649667,0.0,0.28445435,0.0,0.0,0.0,0.0,0.0,2.904901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,BRACS_1231_PB_48,1,0.0,0.0,0.0,0.0,1.5320368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0912104,0.0,0.2953416,0.0,0.0,0.0,0.0,0.0,2.6945655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,BRACS_1318_PB_9,1,0.0,0.0,0.0,0.0,1.9043366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6351142,0.0,0.35412854,0.0,0.0,0.0,0.0,0.0,3.420298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,BRACS_1325_PB_2,1,0.0,0.0,0.0,0.0,1.8897231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6128433,0.0,0.35971397,0.0,0.0,0.0,0.0,0.0,3.3996296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,BRACS_1231_PB_49,1,0.0,0.0,0.0,0.0,1.1688646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54304,0.0,0.2340871,0.0,0.0,0.0,0.0,0.0,1.9737563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,BRACS_1238_PB_3,1,0.0,0.0,0.0,0.0,2.1950994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.067869,0.0,0.42379057,0.0,0.0,0.0,0.0,0.0,4.0448427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,BRACS_1238_PB_29,1,0.0,0.0,0.0,0.0,3.9024084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.402731,0.0,0.80835897,0.0,0.0,0.0,0.0,0.0,7.778301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,BRACS_1231_PB_43,1,0.0,0.0,0.0,0.0,1.9239078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6615894,0.0,0.36877698,0.0,0.0,0.0,0.0,0.0,3.469619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,BRACS_1320_PB_6,1,0.0,0.0,0.0,0.0,1.4654803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9849524,0.0,0.27500057,0.0,0.0,0.0,0.0,0.0,2.542809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,BRACS_1235_PB_16,1,0.0,0.0,0.0,0.0,0.9032022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.127979,0.0,0.19849777,0.0,0.0,0.0,0.0,0.0,1.4604788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,BRACS_1235_PB_3,1,0.0,0.0,0.0,0.0,1.1561358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5210571,0.0,0.22824709,0.0,0.0,0.0,0.0,0.0,1.9423118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,BRACS_1251_PB_2,1,0.0,0.0,0.0,0.0,2.8565884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9695585,0.0,0.56854135,0.0,0.0,0.0,0.0,0.0,5.4529934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,BRACS_1238_PB_13,1,0.0,0.0,0.0,0.0,1.9339777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6635807,0.0,0.35558134,0.0,0.0,0.0,0.0,0.0,3.502152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,BRACS_1231_PB_20,1,0.0,0.0,0.0,0.0,1.9476277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6992466,0.0,0.37619975,0.0,0.0,0.0,0.0,0.0,3.5254414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,BRACS_1319_PB_15,1,0.0,0.0,0.0,0.0,1.4736292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0034182,0.0,0.26552713,0.0,0.0,0.0,0.0,0.0,2.5548382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,BRACS_1319_PB_7,1,0.0,0.0,0.0,0.0,2.2932327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1862774,0.0,0.4454822,0.0,0.0,0.0,0.0,0.0,4.2384305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,BRACS_1231_PB_12,1,0.0,0.0,0.0,0.0,1.4980345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.042485,0.0,0.28824025,0.0,0.0,0.0,0.0,0.0,2.6245518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,BRACS_1231_PB_6,1,0.0,0.0,0.0,0.0,1.5131152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0603974,0.0,0.2834987,0.0,0.0,0.0,0.0,0.0,2.6413145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,BRACS_1318_PB_1,1,0.0,0.0,0.0,0.0,1.770941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4378393,0.0,0.32923573,0.0,0.0,0.0,0.0,0.0,3.1525607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,BRACS_1320_PB_17,1,0.0,0.0,0.0,0.0,0.8058602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9851315,0.0,0.18559688,0.0,0.0,0.0,0.0,0.0,1.2891884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,BRACS_1231_PB_17,1,0.0,0.0,0.0,0.0,2.2242682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0778453,0.0,0.42990726,0.0,0.0,0.0,0.0,0.0,4.11878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,BRACS_1319_PB_4,1,0.0,0.0,0.0,0.0,1.7676423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4342632,0.0,0.32400766,0.0,0.0,0.0,0.0,0.0,3.1439722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,BRACS_1231_PB_37,1,0.0,0.0,0.0,0.0,1.502075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.044831,0.0,0.2764007,0.0,0.0,0.0,0.0,0.0,2.6162724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,BRACS_1319_PB_16,1,0.0,0.0,0.0,0.0,2.1415613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9476836,0.0,0.41369402,0.0,0.0,0.0,0.0,0.0,3.9566274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,BRACS_1231_PB_46,1,0.0,0.0,0.0,0.0,1.2933447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7363143,0.0,0.2524423,0.0,0.0,0.0,0.0,0.0,2.2176473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,BRACS_1494_PB_48,1,0.0,0.0,0.0,0.0,1.0447248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3460891,0.0,0.21191818,0.0,0.0,0.0,0.0,0.0,1.7285058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,BRACS_1239_PB_2,1,0.0,0.0,0.0,0.0,1.821233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5093188,0.0,0.34678626,0.0,0.0,0.0,0.0,0.0,3.2596555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,BRACS_1494_UDH_37,1,0.0,0.0,0.0,0.0,1.8161407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5170355,0.0,0.3328364,0.0,0.0,0.0,0.0,0.0,3.2461467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,BRACS_1494_UDH_49,1,0.0,0.0,0.0,0.0,1.4660025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9825056,0.0,0.27221155,0.0,0.0,0.0,0.0,0.0,2.5579994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,BRACS_1272_UDH_34,1,0.0,0.0,0.0,0.0,1.6781212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.301835,0.0,0.31759807,0.0,0.0,0.0,0.0,0.0,2.9731245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,BRACS_1238_UDH_30,1,0.0,0.0,0.0,0.0,1.5208266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0758789,0.0,0.28114533,0.0,0.0,0.0,0.0,0.0,2.6522062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,BRACS_1496_UDH_3,1,0.0,0.0,0.0,0.0,1.3913338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8781838,0.0,0.25763845,0.0,0.0,0.0,0.0,0.0,2.39781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,BRACS_1231_UDH_1,1,0.0,0.0,0.0,0.0,1.4977288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0477672,0.0,0.27801076,0.0,0.0,0.0,0.0,0.0,2.6157525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,BRACS_1231_UDH_3,1,0.0,0.0,0.0,0.0,1.7559905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4244177,0.0,0.32194626,0.0,0.0,0.0,0.0,0.0,3.1238892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,BRACS_1272_UDH_44,1,0.0,0.0,0.0,0.0,1.7171073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3580604,0.0,0.31991532,0.0,0.0,0.0,0.0,0.0,3.046533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,BRACS_1272_UDH_24,1,0.0,0.0,0.0,0.0,1.2563522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6727309,0.0,0.23852254,0.0,0.0,0.0,0.0,0.0,2.132326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,BRACS_1496_UDH_2,1,0.0,0.0,0.0,0.0,0.79515064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9791381,0.0,0.13829893,0.0,0.0,0.0,0.0,0.0,1.324312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
